12289,Distance to SSO 190 of 207,7537,2,NULL,10,2018-01-19 07:15:00.000,190,NULL,0,0,NULL
12290,Interpolated Flow,7537,28,NULL,10,2018-01-19 07:15:00.000,2060.211,NULL,0,0,NULL
12291,Final Flow,7537,28,NULL,10,2018-01-19 07:15:00.000,1.74836,NULL,1,0,NULL
12498,QAQC Baseline Flow,7537,28,NULL,10,2018-01-19 07:45:00.000,2.948495,NULL,1,0,NULL
12499,ADWF,7537,28,NULL,10,2018-01-19 07:45:00.000,3.10112,NULL,0,0,NULL
13124,Mean Diff Squared,7537,28,NULL,10,2018-01-19 07:45:00.000,0.02329464,NULL,0,0,NULL
13173,Variance,7537,NULL,NULL,10,2018-01-19 07:45:00.000,0.7885598,NULL,0,0,NULL
13223,SD Baseline,7537,NULL,NULL,10,2018-01-19 07:45:00.000,0.8880089,NULL,0,0,NULL
13275,Flow over Base,7537,0,NULL,10,2018-01-19 07:15:00.000,0,NULL,0,0,NULL
13682,Final Level,7325,2,NULL,10,2018-01-19 07:15:00.000,6.187422,NULL,1,0,NULL
13687,Final Level,7329,2,NULL,10,2018-01-19 06:45:00.000,7.447298,NULL,1,0,NULL
13688,Final Level,7330,2,NULL,10,2018-01-19 07:30:00.000,6.534355,NULL,1,0,NULL
13689,Final Level,7331,2,NULL,10,2018-01-19 07:30:00.000,1.514988,NULL,1,0,NULL
13690,Final Level,7332,2,NULL,10,2018-01-19 07:00:00.000,2.587872,NULL,1,0,NULL
13691,Final Level,7333,2,NULL,10,2018-01-19 07:15:00.000,7.64657,NULL,1,0,NULL
13692,Final Level,7334,2,NULL,10,2018-01-19 07:30:00.000,8.242836,NULL,1,0,NULL
13721,Final Level,6969,2,NULL,10,2018-01-19 07:45:00.000,4.699394,NULL,1,0,NULL
13724,Final Level,7348,2,NULL,10,2018-01-19 07:30:00.000,8.578102,NULL,1,0,NULL
13725,Final Level,7537,2,NULL,10,2018-01-19 07:15:00.000,5.721817,NULL,1,0,NULL
13828,Final Velocity,7325,16,NULL,10,2018-01-19 07:15:00.000,1.033193,NULL,1,0,NULL
13833,Final Velocity,7329,16,NULL,10,2018-01-19 06:45:00.000,2.819782,NULL,1,0,NULL
